Id,Denumire,Categorie,Imagine,Clasa_Eenergetica,Pret,Url,Consum_energetic,UM
495,"Cuptor incorporabil Whirlpool AKZ96270IX, Multifunctional, 73 l, Clasa A+",CUPTOARE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/2/125471_1_1.jpg,Clasa A,2149.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.91,kWh/ciclu
496,"Cuptor incorporabil Whirlpool W7 OM4 4S1 P, Electric, 73 l, Clasa A+",CUPTOARE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/2/129389_1.jpg,Clasa A,1649.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.91,kWh/ciclu
497,"Cuptor incorporabil Whirlpool W9 OM2 4MS2 P, Multifunctional, 73 l, Clasa A+",CUPTOARE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/3/133693.jpg,Clasa A,949.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.91,kWh/ciclu
498,"Cuptor incorporabil Whirlpool W6 OM4 4S1 H, Electric, Grill, 73 l, Clasa A+",CUPTOARE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/w/6/w6_om4_4s1_h-3.jpg,Clasa A,2199.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.91,kWh/ciclu
499,"Cuptor incorporabil Electrolux EOF5C50V, Multifunctional, 72 l, Grill, Clasa A",CUPTOARE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/3/135725_2.jpg,Clasa A,2399.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.81,kWh/ciclu
500,"Cuptor incorporabil Electrolux EZC2430EOX, Electric, 57 l, Clasa A+",CUPTOARE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/3/137162_1_1.jpg,Clasa A,2399.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.87,kWh/ciclu
501,"Cuptor incorporabil Beko BIM12300XPS, Multifunctional, 71 l, Clasa A+",CUPTOARE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/3/138353_1.jpg,Clasa A,2249.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.88,kWh/ciclu
502,"Cuptor incorporabil Electrolux EOF3C00X, Electric, 72 l, Grill, Clasa A",CUPTOARE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/e/o/eof3c00x-1.jpg,Clasa A,1449.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.81,kWh/ciclu
503,"Cuptor incorporabil Bosch HRG6769S6, Multifunctional, 71 l, Clasa A",CUPTOARE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/143881_1.jpg,Clasa A,10499.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.9,kWh/ciclu
504,"Cuptor incorporabil Beko BBIM13300XPSE, Multifunctional, 72 l, Clasa A+",CUPTOARE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/146878_1.jpg,Clasa A,2499.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.95,kWh/ciclu
505,"Cuptor incorporabil Arctic AROIS24300RBD, Electric, 71 l, Clasa A",CUPTOARE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/146808__1.jpg,Clasa A,1599.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.81,kWh/ciclu
506,"Cuptor incorporabil Beko BBIE12300XP, Electric, 72 l, Clasa A",CUPTOARE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/147336_1.jpg,Clasa A,1599.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.95,kWh/ciclu
507,"Cuptor incorporabil Electrolux EOB8S39WZ, Electric, 70 l, Clasa A++",CUPTOARE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/147502_1.jpg,Clasa A,5049.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.93,kWh/ciclu
508,"Cuptor incorporabil electric Whirlpool W11I OP1 4S2 H, 73 l, Smart Clean, SteamSense+, Ready2Cook, Tehnologia al 6-lea Simt, Functie Decongelare, Turbo Grill, Clasa A+",CUPTOARE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/w/1/w11i_op1_4s2_h.jpg,Clasa A,6499.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.91,kWh/ciclu
509,"Cuptor incorporabil Beko BBIM12400XCS, 72 l, Electric, 3D Cooking, Autocuratare catalitica, SteamShine Cleaning, Soft Close, AeroPerfect, Recylcled Net, Clasa A+",CUPTOARE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/b/b/bbim12400xcs.jpg,Clasa A,2699.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,0.88,kWh/ciclu
510,"Hota Heinner CleanAir XCH-450S, 326.4 mc/h, 2 motoare",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/7/6/76136_1.jpg,Clasa C,589.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,57,kWh/an
511,"Hota Heinner CleanAir CH-400, 326.4 mc/h, 2 motoare",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/7/7/77633_1.jpg,Clasa C,449.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,57,kWh/an
512,"Hota Heinner CH-201SS, 209 mc/h, 1 motor",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/141266_1.jpg,Clasa C,449.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,85,kWh/an
513,"Hota Arctic AH 62, 365 mc/h, 2 motoare",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/7/2/72337_2_1.jpg,Clasa D,429.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,113,kWh/an
514,"Hota Beko HNS61210X, 272 mc/h, 1 motor",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/1/119667.jpg,Clasa E,499.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,112,kWh/an
515,"Hota Heinner CH-201WH, 209.7 mc/h, 1 motor",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/3/139297_1.jpg,Clasa A,399.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,85,kWh/an
516,"Hota decorativa Bosch DWK065G60, 593 mc/h, 1 motor",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/140341_1.jpg,Clasa A,1199.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,94,kWh/an
517,"Hota decorativa Beko BHCA64640B, 631 mc/h, 1 motor",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/8/8/8897233200_lo1_20201105_101801.jpg,Clasa A,1399.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,47,kWh/an
518,"Hota Bosch DWK98JQ60, 840 mc/h, 1 motor",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/d/w/dwk98jq60.jpg,Clasa A,4599.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,30.1,kWh/an
519,"Hota decorativa Bosch DWF97KM60, 739 mc/h, 2 motoare",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/d/w/dwf97km60-1.jpg,Clasa A,4399.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,39,kWh/an
520,"Hota decorativa Bosch DWK98PR60, 837 mc/h, 1 motor",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/d/w/dwk98pr60.jpg,Clasa A,6099.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,31.5,kWh/an
521,"Hota decorativa Bosch DWK67CM60, 700 mc/h, 1 motor",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/140339_1.jpg,Clasa B,3499.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,57,kWh/an
522,"Hota decorativa Bosch DWK67CM20, 700 mc/h, 1 motor",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/140340_1.jpg,Clasa B,3499.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,57,kWh/an
523,"Hota Hotpoint HHVP 6.6 FLMK, 647 mc/h, 1 motor",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/h/h/hhvp-6.6.jpg,Clasa B,1399.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,73.9,kWh/an
524,"Hota Beko CFB6310X, 205 mc/h, 1 motor",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/2/124624.jpg,Clasa D,349.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,65,kWh/an
525,"Hota decorativa Whirlpool WHBS 62F LT K, 464 mc/h, 1 motor",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/3/133698.jpg,Clasa A,2299.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,47,kWh/an
526,"Hota traditionala Electrolux LFU216X, 272 mc/h, 1 motor",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/3/137168_1.jpg,Clasa D,599.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,66,kWh/an
527,"Hota insula Bosch DRR16AQ20, 580 mc/h, 1 motor",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/143305_1.jpg,Clasa A,8499.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,35,kWh/an
528,"Hota decorativa Whirlpool WHVP 65F LM K, 3 trepte de viteza, Control electronic, Nivel maxim zgomot 60 dB, Viteza de aspiratie maxima 375 m3/h, Motor 140W, Timer, Clasa D",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/w/h/whvp_65f_lm_k_2_2.jpg,Clasa D,1299.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,72.7,kWh/an
529,"Hota decorativa Whirlpool WHVP62FLTSD, 4 trepte de viteza, Booster, Control electronic, Nivel maxim zgomot 65 dB, Viteza de aspiratie maxima 470 m3/h, Motor 230W, Clasa A",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/w/h/whvp62fltsd_1.jpg,Clasa A,1249.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,46.9,kWh/an
530,"Hota verticala Whirlpool WHVS90FLTCK, 650 m3/h, 6thSense, AirSense, Filtru anti-miros, CookSense, Sticla, Clasa A++",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/w/h/whvs90fltck.jpg,Clasa A,4999.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,34.2,kWh/an
531,"Hota Bosch DWF97RV60, 730 mc/h, 1 motor",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/d/w/dwf97rv60.jpg,Clasa B,5699.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,37.2,kWh/an
532,"Hota traditionala Hansa OSC6118WH, 180 mc/h, 1 motor",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/o/s/osc6118wh.jpg,Clasa D,219.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,71,kWh/an
533,"Hota Beko CFB 6433 X, 380 mc/h, 2 motoare",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/c/f/cfb6433x.jpg,Clasa E,399.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,181,kWh/an
534,"Hota telescopica Beko CTB6407X, 310 mc/h, 1 motor",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/6/6/66794_7.jpg,Clasa E,499.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,118,kWh/an
535,"Hota telescopica Whirlpool AKR 749 NB, 336 mc/h, 1 motor",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/a/k/akr_749_nb-4.jpg,Clasa E,579.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,129.2,kWh/an
536,"Hota telescopica Whirlpool AKR 749 IX, 371 mc/h, 1 motor",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/a/k/akr_749_ix_whirlpool_1.jpg,Clasa E,999.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,129.2,kWh/an
537,"Hota telescopica Beko CTB6250B, 420 mc/h, 1 motor",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/c/t/ctb6250b.jpg,Clasa E,599.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,107,kWh/an
538,"Hota telescopica Samsung NK24M1030IS/UR, 392 mc/h, 1 motor",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/n/k/nk24m1030isur.jpg,Clasa C,599.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,56,kWh/an
539,"Hota semineu Bosch DWP64BC60, 360 mc/h, 1 motor",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/2/127142_1.jpg,Clasa D,1249.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,51.4,kWh/an
540,"Hota telescopica Bosch DFM064W54, 389 mc/h, 1 motor",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/4/145214_1.jpg,Clasa B,1099.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,41,kWh/an
541,"Hota incorporabila Heinner DCH-650GX, 610 mc/h, 1 motor",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/1/119575_1.jpg,Clasa B,799.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,62,kWh/an
542,"Hota semineu Bosch DWB66BC50, 590 mc/h, 1 motor",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/2/127138_1.jpg,Clasa A,1549.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,44.2,kWh/an
543,"Hota incorporabila Beko BHCB61632XH, 1 Motor, 3 Trepte de viteza, Inox",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/h/o/hota_bhcb61632xh_1.jpg,Clasa C,1249.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,90,kWh/an
544,"Hota decorativa Beko CWB6441XN, 400 mc/h, 1 motor",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/c/w/cwb6441xn.jpg,Clasa E,599.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,115,kWh/an
545,"Hota telescopica Whirlpool AKR 749 WH, 371 mc/h, 1 motor",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/a/k/akr_749_wh.jpg,Clasa E,759.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,127,kWh/an
546,"Hota decorativa Beko HCP61310B, 368 mc/h, 1 motor",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/3/135610_1.jpg,Clasa E,479.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,118,kWh/an
547,"Hota telescopica Beko HNT61630X, 623 mc/h, 1 motor",HOTE,https://www.flanco.ro/media/catalog/product/cache/e53d4628cd85067723e6ea040af871ec/1/3/135589_1.jpg,Clasa A,999.99,https://www.flanco.ro/plita-incorporabila-electrolux-eiv63440bs-inductie-4-zone-de-gatit.html,44,kWh/an
